0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Grigor Dimitrov,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,4,1.0
Grigor Dimitrov,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,-1,0,4,1.0
Grigor Dimitrov,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0.8
Grigor Dimitrov,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0.55
Grigor Dimitrov,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,2,1,1,0.0
Grigor Dimitrov,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0.0
Grigor Dimitrov,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,1,4,0.2
Grigor Dimitrov,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-2,1,4,0.45
Grigor Dimitrov,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,-3,1,5,0.8
Grigor Dimitrov,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0.55
Grigor Dimitrov,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,3,0.2
Grigor Dimitrov,0,1,2,1,2,0,0,0,1,1,0,0,0,0,0,2,0,2,0.25
Grigor Dimitrov,0,1,2,1,2,0,0,0,1,1,0,0,0,0,0,1,0,2,0.75
Grigor Dimitrov,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.45
Grigor Dimitrov,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.8
Grigor Dimitrov,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0.55
Grigor Dimitrov,0,1,4,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0
Grigor Dimitrov,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0.2
Grigor Dimitrov,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,4,0.25
Grigor Dimitrov,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,-2,1,4,0.75
Grigor Dimitrov,0,2,0,0,1,1,0,1,0,0,0,0,0,0,1,-3,1,5,0.45
Grigor Dimitrov,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,-2,1,4,1.0
Grigor Dimitrov,0,2,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,4,1.0
Grigor Dimitrov,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3,1.0
Grigor Dimitrov,0,2,2,1,2,1,0,1,0,0,0,0,0,0,0,2,1,2,0.8
Grigor Dimitrov,0,2,3,1,1,1,1,1,0,0,0,0,0,0,0,3,1,1,0.75
Grigor Dimitrov,0,3,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,4,0.45
Grigor Dimitrov,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0.8
Grigor Dimitrov,0,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0.55
Grigor Dimitrov,0,3,2,0,2,1,0,1,0,0,0,0,0,0,1,1,0,2,0.0
Grigor Dimitrov,0,3,3,0,1,0,0,0,0,0,1,0,1,0,1,2,0,1,0.2
Grigor Dimitrov,0,3,3,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0.25
Grigor Dimitrov,0,3,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0.75
Grigor Dimitrov,0,3,3,0,2,1,0,0,0,0,0,0,0,0,1,-1,0,3,0.45
Grigor Dimitrov,0,3,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,1.0
